,_id,azienda,link,luogo,titolo
1533,a_c5a577a991b5a5c4ea2c78334cb30857,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Assistente di Direzione_Chinese Speaker
1534,a_24b6b8940ed74acc690825924a836dc0,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",Tecnico di laboratorio
1535,a_af3f706da091af2eb7903ed9b30ffc72,Umana,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",NEOLAUREATO/A
1536,a_e09b7fae91b14b428b12315d8a1200d9,Adecco,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Avellino
",Marketing Specialist
1537,a_16eabb31ca633b888d7651bd01d1eeea,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Junior area Sales&Marketing
1538,a_ec89138118c7b84731245d277be91cc8,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Junior di potenziale
1539,a_3555fe03e7b4216678498583bf03a5cc,Methode Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Intelligence Consultant Data Modeling and Integration
1540,a_b31117ec18d41bf4ac6972d8ead47353,Methode Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Intelligence Consultant Advanced Analytics
1541,a_2e2dac0fb570c8a4cd0e0fb4a18f987f,Methode Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
San Vendemiano, Treviso
",Microsoft Business Intelligence Specialist
1542,a_c7189ca3260b9313da640e458adca087,Methode Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
San Vendemiano, Treviso
",Business Intelligence Consultant Advanced Analytics
1543,a_c3ff515b43f5b7d7517c0c82d18cfc7e,Umana,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",NEOLAUREATO/A
1544,a_48835eae1cb64f75339e13fbfa4dbf3a,Methode Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
San Vendemiano, Treviso
",Business Intelligence Consultant Data Modeling and Integration
1545,a_9bfdf107d15fd5e1f42ca0f93b333562,06526480964,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Napoli
",Business Analist in ambito industria Rif.NAEN01
1546,a_2ff39e0f356cbccc46e3060e795fa31b,Iamboo srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",ANALISTA FUNZIONALE
1547,a_cc816e63726d2da165bd3952fb572dc2,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",ANALISTA FINANZIARIO
1548,a_4d3e7c5381d5e669eb512eae2d441aef,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",ANALISTA FINANZIARIO
1549,a_d3b767ed876fdb6a1df74addca7ef6e1,06526480964,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Napoli
",Business Analist In Ambito Industria Rif.NAEN01
1550,a_66ade7968deab8cdc4a6f50172837b48,Hays,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Sales Manager
1551,a_d7d5e47110be5f8504c89af93e79c14a,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior - Change management Organizational Design
1552,a_30a039d6ed55c02adf0a00942752b1bb,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Milano
",Junior Relationship Manager - Tempo Determinato
1553,a_bf53f0fd023d96b72359fa1683c97cf4,We Are Social,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Research and Insight Executive
1554,a_ba645dac4d966eeae45b4ea42485a4f9,Hays,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",Java Integration specialist
1555,a_f52e018fce5e21ef71f97b9e61083771,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","Analista Funzionale SAP, Milano"
1556,a_716d271332a09f1760e951a641c1ef34,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Milano
",Junior Relationship Manager - Tempo Determinato
1557,a_a45003b53740745b0d41a9d1c1da9fa0,Winning Team sas di sacchi simone maria,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Java Software Developer
1558,a_7ee2ee466b110b2788fd37192def3b4b,Bit s.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",BI and Data Warehouse Consultant
1559,a_cef869350b3affe1b82e10149d332e8f,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Sviluppatore Java
1560,a_7d1c8bc8a8a56569918351558f8aaba1,Iamboo srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",Analista funzionale
1561,a_513b567c7d7716a4a7ba6d27523a5d7b,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Programmatori Jr Java
1562,a_cfb69da8552a5fa37e005e7750242007,Openjobmetis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",controller
1563,a_271217398671b5efa623f3edd5376ca6,JoConnect,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Analista Programmatore Java Senior Le
1564,a_4a9983f54666821371a020d464651a63,Iamboo srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",Analista Funzionale
1565,a_6a0780c1df8aa61914fe4c570a8977bb,FourStars,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Sviluppo Prodotti di Risparmio/Investimento
1566,a_8d7d4e767898515d7a119e082ea99e27,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Udine
",Responsabile ufficio tecnico
1567,a_e1bc812d0352fe1bbc8a9e643b01814e,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Guastalla, Reggio Emilia
",ADDETTO MARKETING DI PRODOTTO
1568,a_efb1dae03cda8b348466d1e63d06a600,Hays,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Rovigo
",Sales Manager
1569,a_4a1657d63ad53702f62f1323a3f329d8,Agic Technology,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Castel Giubileo, Roma
",Consulente Microsoft Dynamics
1570,a_7c9f00ebf95ecfdc73244f6f452b63cf,Edynet Informatica Globale Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",SISTEMISTA 1889
1571,a_ba08de20908a662de678d947c23bbf01,Openjobmetis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",CONTROLLER
1572,a_1fad771031bef956198e3e78198696e5,Dolmen Technology,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SCRUM MASTER
1573,a_c5a7100bb833863f9493fe735e91f07d,EA Formazione,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Master in Social Media Manager
1574,a_f20ab9c35cceca42746846f4a7f753fb,Agic Technology,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma - Milano
",MS ERP Consultant – Stage
1575,a_9cc653997119ae4c68e50bc042903a7f,Edison,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Project Manager ICT
1576,a_1835cb36f3ed4283c282de102558a4f2,Soft Strategy,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",DBA Microsoft Sql Server
1577,a_06d38e7622edd480e0fe6611027fe71e,Soft Strategy,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
","Junior Developer MSVC, C# e PL/SQL"
1578,a_5a1b535c6eb71021b38ec8601e3cb5af,Nonstop Pharma,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",QC CHIMICO – Coordinator
1579,a_d6405b2a24a478a4a97850a8ed573bd9,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior- Forensic - Roma
1580,a_da99876de27429bc884afd443fcb94f7,Experis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Piacenza
",Purchasing Manager
1581,a_ce206dea7660d0865043fa515b3e9d38,Openjobmetis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Analista programmatore senior
1582,a_64244b5ae90aff185edcf7262b6fa7c3,Gruppo Fincons,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vimercate, Monza Brianza
",ANALISTA FUNZIONALE CONTABILITA' - AREA BANKING
1583,a_94f5037b3fbf9a453c2a375a702407ac,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Programmatori Jr Java
1584,a_1ad0fb2865e96b420397c1752dfc9975,EiSWORLD,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Gratosoglio, Milano
",ANALISTA TECNICO FUNZIONALE - MILANO
1585,a_4ecc4f6b47c19737c46caa7e5cb7de22,DB Services,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Neolaureati in discipline informatiche
1586,a_6ec0c83d71e6fa5e201c51209264152d,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Rosate, Milano
",Controllo Gestione
1587,a_71619d41c2ca838691ff10ed2d251fe1,Altea Federation,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lainate, Milano
",CONSULTANT SAP BW E BI
1588,a_e0848daf37581764c8dcba57eb0e3ae3,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Gallipoli, Lecce
",Programmatore Java JR
1589,a_d8d43257e7f8766764ca0571cbb86b22,Esprimo Roma,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Analista funzionale senior esperienza di processi e funzionalità in ambito health insurance
1590,a_d39e596dc649a222e81a20e379408b66,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Junior Data Scientist
1591,a_74a8f27746268b6a2f894ccae193ee18,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior- Forensic - Roma
1592,a_e12f99c190e9f0268e11186bbef19755,IambOO Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",Analista funzionale
1593,a_493529186a7713a5732ed091d4cc7fc7,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
San Donato Milanese, Milano
",Diplomato/a per analisi dati
1594,a_12743c6dff151f92085024ebb67e53b4,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Guastalla, Reggio Emilia
",ADDETTO MARKETING DI PRODOTTO
1595,a_69ed7c68c1b27ad913cb8b38c374b0ab,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Microsoft Dynamics 365 CE Technical Consultant
1596,a_a7f2954e4a0ca8b12be88475f059dc25,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",Quality Assurance Specialist appartenente alle categorie protette (L.68/99)
1597,a_bc0a718223878e1733c302d6656c2e42,Agic Techonology srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Consulente ERP
1598,a_9b0c3f21e0d0c31a7ff1606d341ee9de,Agic Techonology srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Stage Consulente ERP - Finance
1599,a_e43cdf1861ae8e0129a7a977f3de4df1,MM-one Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Noventa di Piave, Venezia
",SEO Executive
1600,a_f622edc1587cc43fbf280d476ab100a2,F2Informatica,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Security Consultant
1601,a_c8ce0082c6b5b590a44eb2ac07f0977e,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Sviluppatore Java
1602,a_9b3dfe7e8aae1179c35f1a6bd98f4850,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Guastalla, Reggio Emilia
",ADDETTO MARKETING DI PRODOTTO
1603,a_8f4b68351b67fd96f0c4dd1b9faad1be,ADHR Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Spilimbergo, Pordenone
",BUSINESS CONTROLLER
1604,a_dcbf8bd5e3c612208fd892769c961404,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Programmatori Jr Java
1605,a_2808e0a069b14739478d3cab62130804,ARTHUR D. LITTLE S.P.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Stage in area sostenibilità ambientale sede di Roma
1606,a_cafe4d66ff01d2b09e5cbc69e8f07237,ADHR Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Spilimbergo, Pordenone
",BUSINESS CONTROLLER
1607,a_56cbacf108bac889c080ba2d2fbd40d2,F2Informatica,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SECURITY Consultant
1608,a_2f7f3a2a4b55fa9fc1a44f99b05ce3f8,Quanta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Pordenone
",Senior Frontend Developer - Sviluppatore Front-end - Web
1609,a_a0d9d021e36614f5c78be201bfff910a,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",ANALISTA FUNZIONALE IT
1610,a_53368431d6b5b163a7e1c265d32c0d14,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Gallipoli, Lecce
",Programmatore Java Jr
1611,a_79678b941ac9f3da5b2790f8264d0dbc,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Gallipoli, Lecce
",Programmatori Jr Java
1612,a_148e16bc9fe3757d6db0b76dc28cac8e,Areajob,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Faenza, Ravenna
",Neodiplomato/a ragioneria indirizzo informatico a Faenza
1613,a_fd818be9342f7dcd2d88cc35c81fa555,Only Job Filiale di Missaglia,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",REVISORE SENIOR IN AMBITO VALUTAZIONI BANCARIE
1614,a_f8b50c96eff598c85d3cf3d40acc2c23,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
","NEOLAUREATI MATEMATICA, FISICA, INGEGNERIA"
1615,a_d55a2aa11b795532c5163e285eb1fc8f,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Emilia Romagna
",ADDETTO MARKETING DI PRODOTTO
1616,a_6849bd6e17cec96e0a00fc2d103b695c,Alten,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Brescia - Milano
",Senior Business Intelligence
1617,a_fbaf01d0cdd6c4a0b3556a6aa2bb6653,Experis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
San Mauro Pascoli, Forlì-Cesena
",Application Manager
1618,a_1e081c28f00251cee3d4fd54167a7dd8,Esprimo S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Analista funzionale
1619,a_3c5a1bdf362396cd658e59d1ead30689,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","NEOLAUREATI IN MATEMATICA, FISICA, INGEGNERIA"
1620,a_33836f8ec33843c57a04b50904aaf985,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ancona
","NEOLAUREATI IN MATEMATICA, FISICA, INGEGNERIA"
1621,a_33e8a1bfee1d5177adffc0816e447c79,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","NEO LAUREATI INFORMATICA, MATEMATICA, FISICA"
1622,a_20514eea0f006122021c6c7def1b2f67,Evaluating srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",BA jr BA middle
1623,a_d4eeb83e7cb6d70e215d4f96274663cd,Dolmen Technology,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Scrum master
1624,a_89670316ecbd249dac20efece536a991,DM Consulting S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Legnago, Verona
",JUNIOR DEVELOPER - BUSINESS INTELLIGENCE / DATAWAREHOUSE
1625,a_707bdc22056099396072f8823f330e3a,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",ANALISTA DI LABORATORIO CONTROLLO QUALITà
1626,a_976695b6718b53bf342260e4ae1c64a7,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","NEO LAUREATI INFORMATICA, MATEMATICA, FISICA"
1627,a_ed1f4ea0eca57d266da1abefb5b687b4,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","NEOLAUREATI IN MATEMATICA, FISICA, INGEGNERIA"
1628,a_8206c2bcbcf04b2dd352808a5197244f,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
","NEOLAUREATI MATEMATICA, FISICA, INGEGNERIA"
1629,a_a2ed4e6ad2d916c5a54663a33131d288,Dolmen Technology,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SCRUM MASTER
1630,a_890e9a5238fabca9bbc54cb52aa28b07,Competenze in Rete,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Veneto
",WINE EXPORT MANAGER OVERSEAS
1631,a_197c728246ac0ec27745b31842a07646,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior - Change management Organizational Design
1632,a_d26955569da3ca9aa8120ff3c2a22d88,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Maranello, Modena
",Categorie protette - Junior Analista Funzionale
1633,a_ed4cf6189e4bca95d17477783acbf2aa,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Categorie protette - Opportunità di lavoro Intesa Sanpaolo Vita-Milano
1634,a_377f78bd87c0dc46710c0c00b7879d54,Synergie,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",PROJECT MANAGER
1635,a_ab4968e173f0cdae04f2d7c1a65e30df,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Junior - Regulatory Risk - Banking/Insurance
1636,a_e21f094148c93a122530a9eab914be0d,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SCRUM MASTER
1637,a_949ed84fc12f43ca7a3ce9f3deeee76e,Fides Consulting Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Program and Project Management
1638,a_82fd98256807b12a76b343f99a65f9d6,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",ANALISTA DI LABORATORIO CONTROLLO QUALITA'
1639,a_1d0f0d0ea17383082fbe29d2e1f290cb,Spindox,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",Junior Analista Funzionale
1640,a_1ac7d72cdc88d860a40ba8444433fdbc,Spindox,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Interaction Designer
1641,a_8c0ec145fd3c1c3166c9393916a18bd4,Iamboo s.r.l,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",Analista Funzionale
1642,a_9718776dcdaa4fb0343bf442b13fc4f6,ReleWant,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SCRUM MASTER
1643,a_291014bb06dd6cb1e91e2f7bda02ce59,JOMA SERVIZI,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Analista Programmatore Java Senior Le
1644,a_972747dddee52971c342e07f705f2f84,Spindox,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Angular Developer
1645,a_56cae62a4f5a68d8ee6238aa47792190,Farmapiu - Lavoropiu S.p.A.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Saronno, Varese
",ANALISTA CONTROLLO QUALITA'
1646,a_6e425dd739886abfe1cd8e5d236d7026,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Firenze
",Quality Assurance Specialist-cat. protette L.68/99
1647,a_91682babedea807e624be9bdc5c61b1c,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Consulente Microsoft Dynamics
1648,a_600f6a75810340beb644440ab33e559a,Emma Villas Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Chiusi, Siena
",PROCESS & DATA ANALIST
1649,a_7e009832e95f36414febdfdae5902c8e,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",SISTEMISTA 1889
1650,a_942e3e7abc59188845e34bde5cebfc72,Spindox,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Angular Developer
1651,a_2d896f160004f17cd2e03035f3e3f7b6,Synergie,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Padova
",Java Developer (Cliente Finale)
1652,a_3a04e4f3973467531b64ccdb1add0dec,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Mirandola, Modena
",analista laboratorio chimico
